test_id,language,category,config_index,message_index,input_length,encrypt_time_us,decrypt_time_us,chars_processed,chars_per_sec,success,failure_detail
2608,sk,edge_case,2,3,19,164.5,136.3,19,63164.9,1,
2609,sk,edge_case,2,4,25,164.6,136.7,25,82973.8,1,
2610,sk,edge_case,2,5,25,179.8,152.8,45,135298,1,
2611,sk,edge_case,3,1,0,166.7,137.4,20,65767.8,1,
2612,sk,edge_case,3,2,1,163.7,136.9,21,69860.3,1,
2613,sk,edge_case,3,3,19,164.1,150,19,60490.3,1,
2614,sk,edge_case,3,4,25,164.4,136.2,25,83167,1,
2615,sk,edge_case,3,5,25,180.4,178.9,45,125244,1,
2616,sk,edge_case,4,1,0,491.8,147.2,20,31298.9,1,
2617,sk,edge_case,4,2,1,171.4,137.4,21,68005.2,1,
2618,sk,edge_case,4,3,19,165.8,137,19,62747.7,1,
2619,sk,edge_case,4,4,25,176.8,138.8,25,79214.2,1,
2620,sk,edge_case,4,5,25,183.6,153.4,45,133531,1,
2621,sk,edge_case,5,1,0,169.6,138.1,20,64998.4,1,
2622,sk,edge_case,5,2,1,165.9,136.7,21,69398.5,1,
2623,sk,edge_case,5,3,19,165.5,136.8,19,62851.5,1,
2624,sk,edge_case,5,4,25,164.9,136.4,25,82973.8,1,
2625,sk,edge_case,5,5,25,181.1,153.3,45,134569,1,
2626,tr,same_char,1,1,90,253.6,218.5,110,233001,1,
2627,tr,same_char,1,2,94,268.3,233.5,114,227182,1,
2628,tr,same_char,1,3,159,343.2,298,179,279164,1,
2629,tr,same_char,1,4,115,284.6,249.1,135,252951,1,
2630,tr,same_char,1,5,208,410.1,376.8,228,289745,1,
2631,tr,same_char,2,1,218,423.5,380,238,296204,1,
2632,tr,same_char,2,2,115,283.2,259.2,135,248894,1,
2633,tr,same_char,2,3,203,406.3,360.8,223,290705,1,
2634,tr,same_char,2,4,170,359.4,313.2,190,282486,1,
2635,tr,same_char,2,5,81,250.2,217.9,101,215766,1,
2636,tr,same_char,3,1,29,202.4,170.1,49,131544,1,
2637,tr,same_char,3,2,187,384.2,344.5,207,284068,1,
2638,tr,same_char,3,3,165,363.9,313.2,185,273224,1,
2639,tr,same_char,3,4,97,265.6,232.9,117,234704,1,
2640,tr,same_char,3,5,140,315.4,280.6,160,268456,1,
2641,tr,same_char,4,1,199,400.2,361.8,219,287402,1,
2642,tr,same_char,4,2,219,438,377.4,239,293108,1,
2643,tr,same_char,4,3,48,218.3,185.5,68,168400,1,
2644,tr,same_char,4,4,205,405.1,362,225,293312,1,
2645,tr,same_char,4,5,43,199.3,168.4,63,171335,1,
2646,tr,same_char,5,1,133,309.8,266.1,153,265671,1,
2647,tr,same_char,5,2,41,199.7,181.1,61,160189,1,
2648,tr,same_char,5,3,94,265.4,233.2,114,228640,1,
2649,tr,same_char,5,4,108,274.8,234.7,128,251227,1,
2650,tr,same_char,5,5,60,217.6,186,80,198216,1,
2651,tr,alternating,1,1,140,333.3,282.2,160,259951,1,
2652,tr,alternating,1,2,183,367.2,328.9,203,291625,1,
2653,tr,alternating,1,3,192,392.9,345.8,212,286991,1,
2654,tr,alternating,1,4,26,183.1,153.2,46,136783,1,
2655,tr,alternating,1,5,112,280,259.1,132,244853,1,
2656,tr,alternating,2,1,158,351.5,457.4,178,220052,1,
2657,tr,alternating,2,2,108,281.7,231.9,128,249221,1,
2658,tr,alternating,2,3,36,198,168.5,56,152797,1,
2659,tr,alternating,2,4,32,200.6,169.8,52,140389,1,
2660,tr,alternating,2,5,47,213.7,183.9,67,168511,1,
2661,tr,alternating,3,1,156,334,297.2,176,278834,1,
2662,tr,alternating,3,2,82,248.5,216.4,102,219402,1,
2663,tr,alternating,3,3,205,413.1,543.1,225,235306,1,
2664,tr,alternating,3,4,216,447.4,381,236,284887,1,
2665,tr,alternating,3,5,80,251.2,216.8,100,213675,1,
2666,tr,alternating,4,1,88,248.6,217.4,108,231760,1,
2667,tr,alternating,4,2,191,409.1,345,211,279804,1,
2668,tr,alternating,4,3,172,388.4,313.3,192,273621,1,
2669,tr,alternating,4,4,104,344.2,447.2,124,156684,1,
2670,tr,alternating,4,5,39,205,169.4,59,157585,1,
2671,tr,alternating,5,1,154,336.5,298.1,174,274188,1,
2672,tr,alternating,5,2,210,420.2,389.5,230,284056,1,
2673,tr,alternating,5,3,159,334.8,298.1,179,282825,1,
2674,tr,alternating,5,4,175,367.9,339.5,195,275657,1,
2675,tr,alternating,5,5,97,451.7,429.6,117,132758,1,
2676,tr,cyclic,1,1,206,612.3,385,226,226612,1,
2677,tr,cyclic,1,2,70,256.2,209.7,90,193175,1,
2678,tr,cyclic,1,3,29,199.7,213.6,49,118558,1,
2679,tr,cyclic,1,4,70,233.9,200.6,90,207135,1,
2680,tr,cyclic,1,5,206,467.3,362.8,226,272256,1,
2681,tr,cyclic,2,1,104,267.1,233.7,124,247604,1,
2682,tr,cyclic,2,2,140,316.3,280.8,160,267962,1,
2683,tr,cyclic,2,3,129,298.3,272.6,149,260991,1,
2684,tr,cyclic,2,4,210,419.7,377.3,230,288582,1,
2685,tr,cyclic,2,5,61,232,200.3,81,187370,1,
2686,tr,cyclic,3,1,65,251.8,202.6,85,187060,1,
2687,tr,cyclic,3,2,201,563.1,586.5,221,192241,1,
2688,tr,cyclic,3,3,76,242.2,201.8,96,216216,1,
2689,tr,cyclic,3,4,93,268.5,233.6,113,225055,1,
2690,tr,cyclic,3,5,53,216.2,184.6,73,182136,1,
2691,tr,cyclic,4,1,26,184.4,153.5,46,136135,1,
2692,tr,cyclic,4,2,46,215.8,199.1,66,159074,1,
2693,tr,cyclic,4,3,185,377.9,328.4,205,290245,1,
2694,tr,cyclic,4,4,166,347.6,312.4,186,281818,1,
2695,tr,cyclic,4,5,209,407.4,362.4,229,297480,1,
2696,tr,cyclic,5,1,103,315.4,233.5,123,224085,1,
2697,tr,cyclic,5,2,87,261.7,217.6,107,223242,1,
2698,tr,cyclic,5,3,181,371.7,328.6,201,287020,1,
2699,tr,cyclic,5,4,155,475.2,299.7,175,225836,1,
2700,tr,cyclic,5,5,108,344.2,238.3,128,219742,1,
2701,tr,jumbled,1,1,165,387.9,346.5,216,294118,1,
2702,tr,jumbled,1,2,44,219.2,186.5,74,182401,1,
2703,tr,jumbled,1,3,207,451.1,418.5,264,303588,1,
2704,tr,jumbled,1,4,158,389.9,346.2,209,283929,1,
2705,tr,jumbled,1,5,208,508.3,433.5,267,283500,1,
2706,tr,jumbled,2,1,154,380.8,329.3,198,278834,1,
2707,tr,jumbled,2,2,81,267.8,232.6,115,229816,1,
2708,tr,jumbled,2,3,26,198.2,179.6,52,137639,1,
2709,tr,jumbled,2,4,204,471.5,409.6,258,292816,1,
2710,tr,jumbled,2,5,201,449.3,393.1,252,299145,1,
2711,tr,jumbled,3,1,95,288,251,134,248609,1,
2712,tr,jumbled,3,2,146,369.7,328.8,195,279170,1,
2713,tr,jumbled,3,3,33,197.9,168.5,62,169214,1,
2714,tr,jumbled,3,4,213,478.9,438.7,269,293156,1,
2715,tr,jumbled,3,5,106,283.1,248.6,141,265187,1,
2716,tr,jumbled,4,1,96,367.4,252.2,134,216269,1,
2717,tr,jumbled,4,2,158,377.3,328.5,205,290451,1,
2718,tr,jumbled,4,3,26,199.3,168.4,51,138700,1,
2719,tr,jumbled,4,4,24,183.1,153.5,45,133690,1,
2720,tr,jumbled,4,5,22,180.4,152.5,45,135176,1,
2721,tr,jumbled,5,1,28,358.7,306.1,53,79723.2,1,
2722,tr,jumbled,5,2,173,405.1,366.1,224,290456,1,
2723,tr,jumbled,5,3,196,455.6,408.8,256,296159,1,
2724,tr,jumbled,5,4,31,202.5,170.1,57,152979,1,
2725,tr,jumbled,5,5,46,216.6,185.9,75,186335,1,
2726,tr,real_message,1,1,400,700.8,678.2,409,296592,1,
2727,tr,real_message,1,2,400,691.4,619,409,312118,1,
2728,tr,real_message,1,3,400,692.3,619.1,409,311880,1,
2729,tr,real_message,1,4,400,687.5,618.4,408,312428,1,
2730,tr,real_message,1,5,400,686.8,618.4,408,312596,1,
2731,tr,real_message,2,1,400,681,627.3,409,312619,1,
2732,tr,real_message,2,2,400,672.7,624.9,409,315197,1,
2733,tr,real_message,2,3,400,760.6,628.9,409,294350,1,
2734,tr,real_message,2,4,400,688.4,618,408,312309,1,
2735,tr,real_message,2,5,400,680.4,615,408,314961,1,
2736,tr,real_message,3,1,400,697.6,621.4,409,310083,1,
2737,tr,real_message,3,2,400,682.5,617.8,409,314543,1,
2738,tr,real_message,3,3,400,797.7,695,409,274000,1,
2739,tr,real_message,3,4,400,674.1,616.7,408,316083,1,
2740,tr,real_message,3,5,400,678.4,616.2,408,315155,1,
2741,tr,real_message,4,1,400,698.5,618.6,409,310531,1,
2742,tr,real_message,4,2,400,680.3,616.2,409,315465,1,
2743,tr,real_message,4,3,400,688.7,620.1,409,312500,1,
2744,tr,real_message,4,4,400,681.6,616.4,408,314330,1,
2745,tr,real_message,4,5,400,694.8,616.9,408,311047,1,
2746,tr,real_message,5,1,400,698.4,619.5,409,310342,1,
2747,tr,real_message,5,2,400,680.5,618,409,314979,1,
2748,tr,real_message,5,3,400,706.6,619.2,409,308493,1,
2749,tr,real_message,5,4,400,689.6,618,408,312022,1,
2750,tr,real_message,5,5,400,679.7,784.2,408,278708,1,
2751,tr,repeated_phrase,1,1,201,412.5,427.6,221,263064,1,
2752,tr,repeated_phrase,1,2,30,204.4,169.4,50,133761,1,
2753,tr,repeated_phrase,1,3,52,215.9,184.7,72,179730,1,
2754,tr,repeated_phrase,1,4,48,216,184.7,68,169703,1,
2755,tr,repeated_phrase,1,5,128,301.8,264.7,148,261253,1,
2756,tr,repeated_phrase,2,1,76,233.8,201.4,96,220588,1,
2757,tr,repeated_phrase,2,2,219,468.8,379.9,239,281607,1,
2758,tr,repeated_phrase,2,3,102,270,234.5,122,241824,1,
2759,tr,repeated_phrase,2,4,93,266.8,287,113,204045,1,
2760,tr,repeated_phrase,2,5,25,191.1,154.3,45,130284,1,
2761,tr,repeated_phrase,3,1,87,251.7,218.8,107,227418,1,
2762,tr,repeated_phrase,3,2,146,317.1,281.8,166,277175,1,
2763,tr,repeated_phrase,3,3,148,315.8,282,168,281030,1,
2764,tr,repeated_phrase,3,4,152,343.5,299.3,172,267579,1,
2765,tr,repeated_phrase,3,5,80,251.1,218.1,100,213129,1,
2766,tr,repeated_phrase,4,1,113,307.4,250.1,133,238565,1,
2767,tr,repeated_phrase,4,2,118,314.4,253.5,138,243001,1,
2768,tr,repeated_phrase,4,3,93,278.9,233.3,113,220617,1,
2769,tr,repeated_phrase,4,4,110,303.5,257.2,130,231853,1,
2770,tr,repeated_phrase,4,5,194,407,348,214,283444,1,
2771,tr,repeated_phrase,5,1,55,219.5,188.9,75,183643,1,
2772,tr,repeated_phrase,5,2,112,287,251.8,132,244989,1,
2773,tr,repeated_phrase,5,3,68,234,202.8,88,201465,1,
2774,tr,repeated_phrase,5,4,59,250.4,189.2,79,179709,1,
2775,tr,repeated_phrase,5,5,199,405.8,363.8,219,284563,1,
2776,tr,edge_case,1,1,0,267,142.7,20,48816.2,1,
2777,tr,edge_case,1,2,1,170.9,137.5,21,68093.4,1,
2778,tr,edge_case,1,3,19,165.9,137.2,19,62685.6,1,
2779,tr,edge_case,1,4,25,179.2,138.4,25,78715.4,1,
2780,tr,edge_case,1,5,25,183.3,153,45,133809,1,
2781,tr,edge_case,2,1,0,166,137.3,20,65941.3,1,
2782,tr,edge_case,2,2,1,164.2,136.3,21,69883.5,1,
2783,tr,edge_case,2,3,19,163.3,136.8,19,63312.2,1,
2784,tr,edge_case,2,4,25,164.7,136.5,25,83001.3,1,
2785,tr,edge_case,2,5,25,180.6,152.6,45,135054,1,
2786,tr,edge_case,3,1,0,168,138.3,20,65295.5,1,
2787,tr,edge_case,3,2,1,164.7,137.6,21,69467.4,1,
2788,tr,edge_case,3,3,19,164.9,137.2,19,62893.1,1,
2789,tr,edge_case,3,4,25,186.4,217.9,25,61835.3,1,
2790,tr,edge_case,3,5,25,189.6,178.4,45,122283,1,
2791,tr,edge_case,4,1,0,167.7,137.5,20,65530.8,1,
2792,tr,edge_case,4,2,1,165.5,151.4,21,66267,1,
2793,tr,edge_case,4,3,19,164.5,136.4,19,63143.9,1,
2794,tr,edge_case,4,4,25,163.9,136.3,25,83277.8,1,
2795,tr,edge_case,4,5,25,357.3,312.6,45,67174.2,1,
2796,tr,edge_case,5,1,0,182.7,137.9,20,62383,1,
2797,tr,edge_case,5,2,1,165.9,137.5,21,69215.6,1,
2798,tr,edge_case,5,3,19,164.4,136.8,19,63081,1,
2799,tr,edge_case,5,4,25,164.8,137.7,25,82644.6,1,
2800,tr,edge_case,5,5,25,182.9,153.2,45,133889,1,
2801,ro,same_char,1,1,131,301.3,266.3,151,266032,1,
2802,ro,same_char,1,2,119,284.6,260.9,139,254812,1,
2803,ro,same_char,1,3,83,281.8,219.7,103,205384,1,
2804,ro,same_char,1,4,154,344.6,298.4,174,270607,1,
2805,ro,same_char,1,5,99,272.4,233.4,119,235271,1,
2806,ro,same_char,2,1,69,233.7,201.1,89,204692,1,
2807,ro,same_char,2,2,152,334.5,297.1,172,272324,1,
2808,ro,same_char,2,3,69,232.3,200.9,89,205448,1,
2809,ro,same_char,2,4,83,247.5,217.8,103,221363,1,
2810,ro,same_char,2,5,90,248.7,217,110,236204,1,
2811,ro,same_char,3,1,54,219.8,187.3,74,181774,1,
2812,ro,same_char,3,2,25,189.8,154.9,45,130548,1,
2813,ro,same_char,3,3,175,368.7,332.4,195,278134,1,
2814,ro,same_char,3,4,66,233.9,201,86,197747,1,
2815,ro,same_char,3,5,80,248.8,218.5,100,213995,1,
2816,ro,same_char,4,1,79,248.9,217,99,212492,1,
2817,ro,same_char,4,2,97,266.7,233.1,117,234094,1,
2818,ro,same_char,4,3,98,264.5,232.7,118,237329,1,
2819,ro,same_char,4,4,171,617.6,316.6,191,204453,1,
2820,ro,same_char,4,5,141,336.5,281.9,161,260349,1,
2821,ro,same_char,5,1,183,379.2,330,203,286238,1,
2822,ro,same_char,5,2,177,366,328.7,197,283576,1,
2823,ro,same_char,5,3,166,357.6,312.7,186,277488,1,
2824,ro,same_char,5,4,94,267.2,272.6,114,211189,1,
2825,ro,same_char,5,5,135,310.8,316.5,155,247091,1,
2826,ro,alternating,1,1,168,351.7,324.1,188,278189,1,
2827,ro,alternating,1,2,176,365,328.7,196,282543,1,
2828,ro,alternating,1,3,76,233.2,200.8,96,221198,1,
2829,ro,alternating,1,4,91,285.8,218.2,111,220238,1,
2830,ro,alternating,1,5,159,358.2,298.5,179,272575,1,
2831,ro,alternating,2,1,199,416.6,361.7,219,281383,1,
2832,ro,alternating,2,2,198,400.4,361.5,218,286127,1,
2833,ro,alternating,2,3,154,334.9,298.7,174,274621,1,
2834,ro,alternating,2,4,72,269.8,201.9,92,195039,1,
2835,ro,alternating,2,5,42,196.1,302.8,62,124273,1,
2836,ro,alternating,3,1,21,188.7,154.4,41,119499,1,
2837,ro,alternating,3,2,73,233,202,93,213793,1,
2838,ro,alternating,3,3,113,284,249.7,133,249204,1,
2839,ro,alternating,3,4,99,275,235.1,119,233288,1,
2840,ro,alternating,3,5,28,183.4,153.5,48,142476,1,
2841,ro,alternating,4,1,135,301.1,277.7,155,267795,1,
2842,ro,alternating,4,2,168,352,313.9,188,282325,1,
2843,ro,alternating,4,3,81,249.3,217.5,101,216367,1,
2844,ro,alternating,4,4,193,391.6,345.8,213,288853,1,
2845,ro,alternating,4,5,61,330.7,220.2,81,147032,1,
2846,ro,alternating,5,1,24,184.8,171,44,123665,1,
2847,ro,alternating,5,2,219,431.5,382.9,239,293468,1,
2848,ro,alternating,5,3,173,357.3,314.7,193,287202,1,
2849,ro,alternating,5,4,34,199.5,169.9,54,146183,1,
2850,ro,alternating,5,5,108,266.5,233.7,128,255898,1,
2851,ro,cyclic,1,1,145,320.3,283.7,165,273179,1,
2852,ro,cyclic,1,2,111,363.1,252.2,131,212904,1,
2853,ro,cyclic,1,3,161,336.6,298.7,181,284905,1,
2854,ro,cyclic,1,4,127,300.6,275.8,147,255031,1,
2855,ro,cyclic,1,5,86,249.2,227.7,106,222269,1,
2856,ro,cyclic,2,1,65,234.4,201.5,85,194999,1,
2857,ro,cyclic,2,2,39,197.6,297,59,119288,1,
2858,ro,cyclic,2,3,185,407.2,329.4,205,278306,1,
2859,ro,cyclic,2,4,39,199.8,168.5,59,160195,1,
2860,ro,cyclic,2,5,126,325.3,265,146,247332,1,
2861,ro,cyclic,3,1,122,285.7,249.7,142,265222,1,
2862,ro,cyclic,3,2,195,392.9,346.7,215,290698,1,
2863,ro,cyclic,3,3,22,191.2,154,42,121669,1,
2864,ro,cyclic,3,4,151,340.8,311.2,171,262270,1,
2865,ro,cyclic,3,5,159,333.1,297,179,284082,1,
2866,ro,cyclic,4,1,127,308.2,266.9,147,255608,1,
2867,ro,cyclic,4,2,36,210.7,169.3,56,147368,1,
2868,ro,cyclic,4,3,148,315.3,291.6,168,276817,1,
2869,ro,cyclic,4,4,174,368.3,330.3,194,277698,1,
2870,ro,cyclic,4,5,187,394.9,361.9,207,273520,1,
2871,ro,cyclic,5,1,193,398,347.3,213,285791,1,
2872,ro,cyclic,5,2,193,390.9,346.3,213,288931,1,
2873,ro,cyclic,5,3,115,292,250.3,135,248940,1,
2874,ro,cyclic,5,4,71,241.7,201.7,91,205232,1,
2875,ro,cyclic,5,5,98,294.1,246.1,118,218438,1,
2876,ro,jumbled,1,1,189,437.2,401.8,244,290822,1,
2877,ro,jumbled,1,2,165,435.7,347.3,211,269476,1,
2878,ro,jumbled,1,3,144,360.2,313.4,187,277613,1,
2879,ro,jumbled,1,4,139,349.3,312.4,187,282605,1,
2880,ro,jumbled,1,5,119,324,281.2,165,272637,1,
2881,ro,jumbled,2,1,190,430.1,378.2,237,293208,1,
2882,ro,jumbled,2,2,146,350.9,313.9,190,285800,1,
2883,ro,jumbled,2,3,38,208.2,170.1,64,169178,1,
2884,ro,jumbled,2,4,99,283.9,249.1,135,253283,1,
2885,ro,jumbled,2,5,122,317.7,280.8,164,274018,1,
2886,ro,jumbled,3,1,139,334.6,297.1,182,288111,1,
2887,ro,jumbled,3,2,141,359.6,311.9,185,275503,1,
2888,ro,jumbled,3,3,33,207.7,169.4,59,156457,1,
2889,ro,jumbled,3,4,126,329.2,306.6,173,272098,1,
2890,ro,jumbled,3,5,170,737.5,642.6,229,165930,1,
2891,ro,jumbled,4,1,49,218.7,186.2,77,190170,1,
2892,ro,jumbled,4,2,204,452,459.6,261,286310,1,
2893,ro,jumbled,4,3,207,449,408,264,308051,1,
2894,ro,jumbled,4,4,165,444.7,347.2,214,270236,1,
2895,ro,jumbled,4,5,147,368,328.3,198,284360,1,
2896,ro,jumbled,5,1,207,473.6,437.2,268,294247,1,
2897,ro,jumbled,5,2,94,283.6,249.1,132,247794,1,
2898,ro,jumbled,5,3,107,297.5,264.6,146,259740,1,
2899,ro,jumbled,5,4,82,271.6,233.7,117,231546,1,
2900,ro,jumbled,5,5,145,361.8,314.1,188,278148,1,
2901,ro,real_message,1,1,400,665.6,601.9,407,321105,1,
2902,ro,real_message,1,2,400,692.5,617.2,408,311522,1,
2903,ro,real_message,1,3,400,672.3,616.7,405,314197,1,
2904,ro,real_message,1,4,400,652.6,607.8,406,322120,1,
2905,ro,real_message,1,5,400,668.3,703.6,407,296669,1,
2906,ro,real_message,2,1,400,659.3,604.3,407,322096,1,
2907,ro,real_message,2,2,400,670,617.6,408,316869,1,
2908,ro,real_message,2,3,400,671.4,604.8,405,317348,1,
2909,ro,real_message,2,4,400,657.9,603.4,406,321890,1,
2910,ro,real_message,2,5,400,743,808.2,407,262378,1,
2911,ro,real_message,3,1,400,654.3,609.3,407,322096,1,
2912,ro,real_message,3,2,400,666.4,627.6,408,315301,1,
2913,ro,real_message,3,3,400,687.4,610.7,405,311994,1,
2914,ro,real_message,3,4,400,653.1,609.3,406,321610,1,
2915,ro,real_message,3,5,400,694.5,617.8,407,310142,1,
2916,ro,real_message,4,1,400,659.4,601.6,407,322760,1,
2917,ro,real_message,4,2,400,667.7,615.8,408,317881,1,
2918,ro,real_message,4,3,400,697.5,663.7,405,297532,1,
2919,ro,real_message,4,4,400,656.8,600,406,323043,1,
2920,ro,real_message,4,5,400,707.4,600,407,311305,1,
2921,ro,real_message,5,1,400,675.2,602.2,407,318616,1,
2922,ro,real_message,5,2,400,677.3,656.4,408,305916,1,
2923,ro,real_message,5,3,400,659.8,611.6,405,318546,1,
2924,ro,real_message,5,4,400,663.9,611.8,406,318257,1,
2925,ro,real_message,5,5,400,674.7,614.4,407,315724,1,
2926,ro,repeated_phrase,1,1,75,234.6,201.6,95,217790,1,
2927,ro,repeated_phrase,1,2,127,320.2,265,147,251196,1,
2928,ro,repeated_phrase,1,3,135,299.9,264.7,155,274531,1,
2929,ro,repeated_phrase,1,4,21,183.7,153.4,41,121626,1,
2930,ro,repeated_phrase,1,5,111,293.8,248.6,131,241519,1,
2931,ro,repeated_phrase,2,1,131,298.8,265.3,151,267683,1,
2932,ro,repeated_phrase,2,2,168,363.6,314.7,188,277163,1,
2933,ro,repeated_phrase,2,3,86,249.7,217.6,106,226835,1,
2934,ro,repeated_phrase,2,4,214,470.8,378.6,234,275489,1,
2935,ro,repeated_phrase,2,5,219,422.1,378.2,239,298638,1,
2936,ro,repeated_phrase,3,1,51,219.4,186.9,71,174748,1,
2937,ro,repeated_phrase,3,2,140,320.5,281.4,160,265825,1,
2938,ro,repeated_phrase,3,3,175,364.9,328.9,195,281061,1,
2939,ro,repeated_phrase,3,4,131,299.7,275.4,151,262563,1,
2940,ro,repeated_phrase,3,5,73,254.9,203,93,203101,1,
2941,ro,repeated_phrase,4,1,218,420,408.4,238,287301,1,
2942,ro,repeated_phrase,4,2,116,284.8,248.5,136,255016,1,
2943,ro,repeated_phrase,4,3,72,232,200.6,92,212668,1,
2944,ro,repeated_phrase,4,4,143,315.4,280.2,163,273674,1,
2945,ro,repeated_phrase,4,5,79,247.8,216.1,99,213408,1,
2946,ro,repeated_phrase,5,1,167,498.6,338.6,187,223364,1,
2947,ro,repeated_phrase,5,2,74,241.7,202.3,94,211712,1,
2948,ro,repeated_phrase,5,3,136,562.3,414.8,156,159656,1,
2949,ro,repeated_phrase,5,4,53,222.5,186.3,73,178571,1,
2950,ro,repeated_phrase,5,5,202,401.6,361.7,222,290842,1,
2951,ro,edge_case,1,1,0,170.2,139,20,64683.1,1,
2952,ro,edge_case,1,2,1,439,489.7,21,22612.3,1,
2953,ro,edge_case,1,3,19,175.6,138.2,19,60548.1,1,
2954,ro,edge_case,1,4,25,164.7,137.4,25,82754.1,1,
2955,ro,edge_case,1,5,25,197.1,153.4,45,128388,1,
2956,ro,edge_case,2,1,0,186.1,139,20,61519.5,1,
2957,ro,edge_case,2,2,1,167,137.7,21,68920.2,1,
2958,ro,edge_case,2,3,19,165,138.1,19,62685.6,1,
2959,ro,edge_case,2,4,25,222.3,213.2,25,57405.3,1,
2960,ro,edge_case,2,5,25,183.8,154,45,133215,1,
2961,ro,edge_case,3,1,0,167.7,137.9,20,65445,1,
2962,ro,edge_case,3,2,1,164.4,137.6,21,69536.4,1,
2963,ro,edge_case,3,3,19,164.9,136.9,19,62955.6,1,
2964,ro,edge_case,3,4,25,165.8,137.2,25,82508.3,1,
2965,ro,edge_case,3,5,25,181.4,152.6,45,134731,1,
2966,ro,edge_case,4,1,0,168.1,137.7,20,65402.2,1,
2967,ro,edge_case,4,2,1,165,137.1,21,69513.4,1,
2968,ro,edge_case,4,3,19,163.6,149.3,19,60722.3,1,
2969,ro,edge_case,4,4,25,165.9,137,25,82535.5,1,
2970,ro,edge_case,4,5,25,180.6,153.1,45,134852,1,
2971,ro,edge_case,5,1,0,208.8,138.3,20,57620.3,1,
2972,ro,edge_case,5,2,1,167,136.5,21,69192.8,1,
2973,ro,edge_case,5,3,19,165.8,136.7,19,62809.9,1,
2974,ro,edge_case,5,4,25,163.9,136.5,25,83222.4,1,
2975,ro,edge_case,5,5,25,229.5,154.8,45,117096,1,
2976,sl,same_char,1,1,110,290.4,250.2,130,240474,1,
2977,sl,same_char,1,2,205,401.3,361,225,295159,1,
2978,sl,same_char,1,3,76,241.1,201.3,96,216998,1,
2979,sl,same_char,1,4,42,200.1,169.3,62,167840,1,
2980,sl,same_char,1,5,185,366.5,329.8,205,294413,1,
2981,sl,same_char,2,1,163,351.5,314.6,183,274734,1,
2982,sl,same_char,2,2,132,400.5,289.7,152,220226,1,
2983,sl,same_char,2,3,105,282.1,232.9,125,242718,1,
2984,sl,same_char,2,4,129,297.3,265.1,149,264936,1,
2985,sl,same_char,2,5,174,368.8,328.1,194,278376,1,
2986,sl,same_char,3,1,211,420.6,378.6,231,289039,1,
2987,sl,same_char,3,2,94,266.2,248.9,114,221316,1,
2988,sl,same_char,3,3,177,377.2,329.5,197,278760,1,
2989,sl,same_char,3,4,50,217.4,184.7,70,174086,1,
2990,sl,same_char,3,5,219,424.3,399.9,239,289978,1,
2991,sl,same_char,4,1,177,367.8,339.8,197,278406,1,
2992,sl,same_char,4,2,202,398.4,359.5,222,292915,1,
2993,sl,same_char,4,3,121,338.2,250.9,141,239348,1,
2994,sl,same_char,4,4,208,401.5,361,228,299016,1,
2995,sl,same_char,4,5,92,249.5,216.6,112,240292,1,
2996,sl,same_char,5,1,44,200.4,181.9,64,167408,1,
2997,sl,same_char,5,2,198,410.2,361.3,218,282566,1,
2998,sl,same_char,5,3,106,265.6,232.7,126,252860,1,
2999,sl,same_char,5,4,200,396.7,361.1,220,290314,1,
3000,sl,same_char,5,5,27,188.2,154.4,47,137186,1,
3001,sl,alternating,1,1,171,351.2,313.6,191,287304,1,
3002,sl,alternating,1,2,144,316.3,281.8,164,274202,1,
3003,sl,alternating,1,3,180,374.9,328.5,200,284333,1,
3004,sl,alternating,1,4,176,366,328.5,196,282217,1,
3005,sl,alternating,1,5,134,306.3,276.6,154,264196,1,
3006,sl,alternating,2,1,184,370.3,344.3,204,285474,1,
3007,sl,alternating,2,2,203,407.1,361.7,223,290062,1,
3008,sl,alternating,2,3,65,233,200.5,85,196078,1,
3009,sl,alternating,2,4,98,265.3,232.8,118,236900,1,
3010,sl,alternating,2,5,29,199,169.4,49,133008,1,
3011,sl,alternating,3,1,89,252.5,218.1,109,231619,1,
3012,sl,alternating,3,2,88,279.7,316.6,108,181117,1,
3013,sl,alternating,3,3,29,227.1,169.3,49,123613,1,
3014,sl,alternating,3,4,160,334.9,297.5,180,284630,1,
3015,sl,alternating,3,5,130,298.3,265,150,266288,1,
3016,sl,alternating,4,1,202,401.9,360.8,222,291071,1,
3017,sl,alternating,4,2,204,420.9,361.7,224,286225,1,
3018,sl,alternating,4,3,186,424.8,376.5,206,257082,1,
3019,sl,alternating,4,4,54,220.8,198.5,74,176485,1,
3020,sl,alternating,4,5,167,351.3,323.2,187,277242,1,
3021,sl,alternating,5,1,64,233.9,202,84,192705,1,
3022,sl,alternating,5,2,152,334.8,297.9,172,271851,1,
3023,sl,alternating,5,3,62,231.8,201.2,82,189376,1,
3024,sl,alternating,5,4,212,422.4,378.7,232,289602,1,
3025,sl,alternating,5,5,102,303.7,345.7,122,187866,1,
3026,sl,cyclic,1,1,184,381.9,330.3,204,286436,1,
3027,sl,cyclic,1,2,92,250.5,216.6,112,239777,1,
3028,sl,cyclic,1,3,82,257.4,216.2,102,215372,1,
3029,sl,cyclic,1,4,152,358.5,299.3,172,261478,1,
3030,sl,cyclic,1,5,112,289.5,265,132,238052,1,
3031,sl,cyclic,2,1,152,337.8,298,172,270525,1,
3032,sl,cyclic,2,2,208,439.5,360.5,228,285000,1,
3033,sl,cyclic,2,3,88,268.2,227,108,218094,1,
